"ASV","s.high","s.low","index","stat","p.value","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence"
"277e59d901477d19fed5bd3331ebc9ba",0,1,2,0.306924907022426,0.045,"d__Bacteria","p__Nitrospirota","c__4-29-1","o__4-29-1","f__4-29-1","g__4-29-1","s__uncultured_proteobacterium","0.8997347"
"efc1612a39d6f4aa05317d32b03d3e0b",0,1,2,0.376752773138583,0.04,"d__Bacteria","p__Nitrospirota","c__4-29-1","o__4-29-1","f__4-29-1","g__4-29-1","s__uncultured_proteobacterium","0.8282754"
"a42cfeda6ee4fff0c4bdf59dc5e56798",0,1,2,0.371054119260641,0.015,"d__Bacteria","p__Latescibacterota","c__Latescibacteria","o__Latescibacterales","f__Latescibacteraceae","g__Latescibacteraceae",NA,"0.7233599"
"7abebdcd79f6230fbc4747f68f70a76a",0,1,2,0.425628265379374,0.005,"d__Bacteria","p__Latescibacterota","c__Latescibacteria","o__Latescibacterales","f__Latescibacteraceae","g__Latescibacteraceae",NA,"0.7532897"
"a39bd1b29a20267a775deffb7eeefd95",0,1,2,0.397506682563149,0.02,"d__Bacteria","p__Latescibacterota","c__Latescibacteria","o__Latescibacterales","f__Latescibacteraceae","g__Latescibacteraceae",NA,"0.7964114"
"ca291fe3bb7f8aac89cd5a656b31a001",0,1,2,0.374086619618571,0.045,"d__Bacteria","p__Latescibacterota","c__Latescibacteria","o__Latescibacterales","f__Latescibacteraceae","g__Latescibacteraceae",NA,"0.7543188"
"e64bf67b3e2df69d451c89c62a243373",0,1,2,0.449814226588693,0.015,"d__Bacteria","p__Latescibacterota","c__Latescibacteria","o__Latescibacterales","f__Latescibacteraceae","g__Latescibacteraceae",NA,"0.9195007"
"524ed8afddb5b70c9054dee74767b4f7",1,0,1,0.364226906090062,0.01,"d__Bacteria","p__Latescibacterota","c__Latescibacteria","o__Latescibacterales","f__Latescibacteraceae","g__Latescibacteraceae",NA,"0.7223038"
"fbd9045fe34ef38f4ab6e3a2681bf523",0,1,2,0.351351877256954,0.015,"d__Bacteria","p__Latescibacterota","c__Latescibacterota","o__Latescibacterota","f__Latescibacterota","g__Latescibacterota",NA,"0.7647484"
"bb3cb96456531f6851c6319d3f5d9047",1,0,1,0.291547401528583,0.035,"d__Bacteria","p__Latescibacterota","c__Latescibacterota","o__Latescibacterota","f__Latescibacterota","g__Latescibacterota",NA,"0.9576995"
"6c9490d2498f1b7603051b2d8873b366",0,1,2,0.329690236697893,0.03,"d__Bacteria","p__Latescibacterota","c__Latescibacterota","o__Latescibacterota","f__Latescibacterota","g__Latescibacterota",NA,"0.7622211"
"b18498509a412120316e72c7aaf060d4",0,1,2,0.350982059081517,0.02,"d__Bacteria","p__Latescibacterota","c__Latescibacterota","o__Latescibacterota","f__Latescibacterota","g__Latescibacterota","s__uncultured_prokaryote","0.9598906"
"df059cf1b3b9a2c39214abc08e6e0a72",0,1,2,0.361157559257308,0.005,"d__Bacteria","p__Latescibacterota","c__Latescibacterota","o__Latescibacterota","f__Latescibacterota","g__Latescibacterota","s__uncultured_proteobacterium","0.9952014"
"45239dc70ba2aa763c8b1e723b812810",1,0,1,0.255475888633278,0.015,"d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_Roseobacter","0.9645959"
"ded168034840c0fb6a85e12f1d2d382e",1,0,1,0.440169838872481,0.01,"d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_Roseobacter","0.9442544"
"c4cfc203f9d5b2ac26b40acf1f718366",0,1,2,0.547925875634964,0.01,"d__Bacteria","p__Acidobacteriota","c__Aminicenantia","o__Aminicenantales","f__Aminicenantales","g__Aminicenantales","s__uncultured_microorganism","0.9986812"
"7cb4be47f4ed961a3e757f511bf879fb",0,1,2,0.423752132328192,0.005,"d__Bacteria","p__Acidobacteriota","c__Aminicenantia","o__Aminicenantales","f__Aminicenantales","g__Aminicenantales","s__uncultured_Desulfovibrio","0.8147468"
"7e7ede0f1c9061246a3f05f2be2928f6",0,1,2,0.458938429037291,0.01,"d__Bacteria","p__Acidobacteriota","c__Aminicenantia","o__Aminicenantales","f__Aminicenantales","g__Aminicenantales","s__uncultured_microorganism","0.9898502"
"f0d9f8356038d87559b24fd4055ab06a",0,1,2,0.294883912309794,0.04,"d__Bacteria","p__Fibrobacterota","c__Fibrobacteria","o__Fibrobacterales","f__Fibrobacteraceae","g__uncultured","s__metagenome","0.8683442"
"278e8ae6b91dc8ef26e4acaaba77480d",1,0,1,0.401632962027539,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9717372"
"e1d8487c9ded7c2e5532293ebad8c2d9",1,0,1,0.281801047500955,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9627521"
"749e5c90a105ef46af4497a458147b52",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9966265"
"9b51b25e1b4c616fc1cd965be7b43893",1,0,1,0.692518838431955,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9653153"
"005bc185bf3040d1720a1815423badd1",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9739130"
"42ddf4d0f2f76818281f73e993179962",1,0,1,0.272165526975909,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8382283"
"b5fbfa9a00aee25a38a605082f564bdb",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9532901"
"768ed93338b77d76b39ad723bd85f28d",1,0,1,0.746514327996211,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9843860"
"9c21c2caef0757b9e11a5101f1614784",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured","s__uncultured_Acidobacteria","0.7078351"
"95c9b61c2cd22af10ee0ca2b50111620",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9712657"
"a2435f8321c68a4682d831b3f0662d6c",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8891582"
"f89dbe8d81c20fc8caf1264e3ac255b3",1,0,1,0.820377922151758,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9705373"
"2e38fbd382fb3f7dca4cd883cb628ef4",1,0,1,0.285443306539358,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9633136"
"227ef985d2ddc2b95c8da4106ef2bdc3",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8497201"
"5ff85f5999bdaa2684619503fbecc75d",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8046148"
"324ba9ca0f83d221fad2e6068c727520",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8613214"
"ec6859b80adffc6a54ed19767ca3ddfc",1,0,1,0.668106897735328,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured","s__metagenome","0.8555508"
"f4e7d003092fb79729edfecf061f8ef6",1,0,1,0.297283697511407,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9989741"
"93b6837a3e8441a240f28934ee80d770",1,0,1,0.672415285311276,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__Micropepsaceae","s__uncultured_proteobacterium","0.7529792"
"2118cb6f27d7083567d42804935afd12",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__Micropepsaceae",NA,"0.7130214"
"d9f914f1f2d6b8b3eb8a9fd7114013d2",1,0,1,0.354667777385192,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9867437"
"8dafede47c9e8bacd573c3fceb0adf2c",1,0,1,0.707106781186548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8364674"
"cfe5ffb48b408185907914a3af97bb44",1,0,1,0.486412357923137,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9985661"
"07fc61ac38a4851db5b78ce4d7d94c99",1,0,1,0.32610354479654,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7690423"
"4b042b25cae8f7b43c3f7241155e1c0d",1,0,1,0.231765900492819,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9946137"
"c5e8d7e8f282cc95aef59ae83b572723",1,0,1,0.552542304362912,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8023627"
"4cd68d2c70c16cb01ab584212b67df09",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7282030"
"6b89c5fac7043ce9b93951b801ea6789",1,0,1,0.422011086427138,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9320568"
"9665b9e5af47fd15a9a02b3d8b299363",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8476578"
"33541a878a708f75d38597ac44475a9b",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9502492"
"ecf463fb2c222d470ad6d53fb00347d6",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9777931"
"59951ebfbf3f1bc0579420dc61b8c302",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7619652"
"f1619334f77e8832b2f094035e47c08f",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9570098"
"cf5179540f8070867e46754874d049c8",1,0,1,0.408248290463863,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7352470"
"f7170dfcd24c673fa6c9290a94ab6806",1,0,1,0.352944982792087,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8783490"
"bf306ebb2fd836b9110d2388e438dd00",1,0,1,0.73903676615967,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9936605"
"d221a6e5759251afc830fb64c3269007",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9768613"
"a595d79dcb0121c8cfddc1f3099decc1",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9915413"
"c6d59ba2276a6506b256d9d3baf45723",1,0,1,0.820817698049247,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9885144"
"0cfe85f34f68b02ce774dde28a24fbaa",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9959547"
"191900251cfac4f44fcb6e958d19c4bb",0,1,2,0.350797239847702,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9981090"
"7693e1b3bf3f1e9c1080d0af95cab447",1,0,1,0.235702260395516,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9850989"
"9e9493446bf9314f31fd2be7cfc5480a",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.9687854"
"39459eda9a862d61bed3c8da36e31eef",1,0,1,0.304290309725092,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7954895"
"f2e868f5d97ef92b1465edad3b2ebd58",1,0,1,0.419982648807495,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8911225"
"529e7eeece50b160860d6508aae30bd9",1,0,1,0.261198592013753,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9890288"
"b79ca5bb19f3d996de4c38cbf458319d",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3","s__metagenome","0.9888181"
"2c24668880fe3626e8a6e214c388fe5d",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9977659"
"d7e7de76d36b7996582b3886b071bad4",0,1,2,0.466252404120157,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9251134"
"0b22ae063a1e4b0db810b071385f3df8",0,1,2,0.329701690138955,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3","s__uncultured_organism","0.7444637"
"4474913fbec70d5d4b5e2b8c84e45da1",1,0,1,0.408260686558957,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9976154"
"b4904c6147b1e5b5decc06d0c2818f38",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9650552"
"cba707e28830ca7ac373b3dbebc2c147",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9981293"
"81579b909ab770c384fc0a8ff107b143",0,1,2,0.383298761949543,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3","s__uncultured_Alphaproteobacteria","0.7860219"
"69754952258027495224318b10630e55",1,0,1,0.546338828110316,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9999119"
"9c1e0a97575e729b710918127b015f29",1,0,1,0.471404520791032,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9998888"
"f26d0e545d343ec6b558061ff5b83647",0,1,2,0.381133854799093,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9986473"
"4f2446b2f04b98f6daa5617f5ff4e4fc",0,1,2,0.306924907022426,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9998659"
"cc7e7686688b3ea9e02039c04398a977",0,1,2,0.569332342801909,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.9999286"
"96e3afb5c88dd14a7fe5c996bf7b29b3",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__KF-JG30-B3","g__KF-JG30-B3",NA,"0.7752996"
"bc5a5829dfb8f253de3f8538ca169dbe",1,0,1,0.293867580056229,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9343694"
"11513ad46fd7fddd7432efe88f17ccb8",1,0,1,0.350956944262944,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__Rhizomicrobium","s__uncultured_bacterium","0.9802043"
"99967227980132c4b5cf70cbadc08b65",1,0,1,0.32470887084609,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__Rhizomicrobium","s__uncultured_bacterium","0.9764954"
"f0529c16ac17824c28659622d55e07a9",1,0,1,0.304290309725092,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__Rhizomicrobium","s__uncultured_bacterium","0.9189677"
"0e13c7ee26d0183d27f1a3b24e0140d4",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8341697"
"cf97f095bf9fe141d4c7235822b06364",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9533280"
"b7716f5020104854c178745283258601",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8663001"
"aba003ef3e3e852fc660ad831f73db8e",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9061975"
"1189dcc6759a3728d48d58c204449a79",1,0,1,0.304290309725092,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8131004"
"2f1350f0be267c889dc140a077135378",1,0,1,0.471404520791032,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.7125646"
"a9710832f9251dee030fb8f804afa529",1,0,1,0.544331053951817,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7790879"
"5985aaea24821c58226dab3efdcc82d5",1,0,1,0.45133546692422,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7948553"
"a440196e94c9d23a9feb1c2e5b7dc379",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured","s__uncultured_bacterium","0.7250194"
"6b72a5347bec01a68efd7c7eead426e5",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8866272"
"d2bbf612669af6b956e706ef2b2c217d",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7336923"
"222d5e7fc0541dd3ee72abe3bfad076b",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.7802165"
"8bb90cb40a5b39070b1a358b88e549ba",1,0,1,0.608580619450185,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7533305"
"b29413a0adc5e38c2d3d960b19826af4",1,0,1,0.408248290463863,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.7814340"
"62191813fc3a4e69c9c656e83a05a7d5",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8794024"
"97405bdb42c42cb6d9c5f2da422f723f",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.8237340"
"221cec82c2109e8b568e48c1bc368aee",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8306999"
"468b8c137a19e7f2b5b39e00b65909a9",1,0,1,0.509175077217316,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.7007387"
"80d4b34d133064d8d35e4d6697644b14",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.7650541"
"0eb9cd3d954dccdd6bf50226dc8209a8",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8957236"
"1a036b0eca8e43034dc9b39c87a82242",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9697697"
"91b27420b8aaefd6a6c3a697d22d18ca",1,0,1,0.471404520791032,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.7700057"
"8c3b8c8cc43d0a63d946778fc7ba800f",1,0,1,0.544331053951817,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9326839"
"04c17c71ca91e33557dccef195d7be54",1,0,1,0.25691779098026,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8623346"
"a7c06114a003ca117114b393e770eea7",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9916716"
"f413c1baad3b30d70010205d750a0627",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8309818"
"8ed352af45df112d6c819ce04ba1aa80",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured","s__uncultured_Hyphomicrobiaceae","0.9489377"
"11b3c4085930814de633b42613fab12b",1,0,1,0.471404520791032,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.9333265"
"8a37d775cb7dd0b020e6736a5d2b9907",1,0,1,0.235702260395516,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8588709"
"297d050a4b0a5038f12db4fd76149538",1,0,1,0.63725891693661,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae","g__uncultured",NA,"0.7149885"
"7f15df8fa890eba98b4e807f9cb38138",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Micropepsales","f__Micropepsaceae",NA,NA,"0.8698099"
"2fe7f5cfed369a631f36adcbb30bbc77",0,1,2,0.398243039170912,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__uncultured","g__uncultured","s__metagenome","0.9939090"
"667a6fb44c454a21878df9213462671c",1,0,1,0.333333333333333,0.01,"d__Bacteria","p__Firmicutes","c__Bacilli","o__Alicyclobacillales","f__Alicyclobacillaceae","g__Tumebacillus",NA,"0.9997533"
"a3cae4d7a820409b9eefa19ed607530d",0,1,2,0.28232985128664,0.03,"d__Bacteria","p__Firmicutes","c__Bacilli","o__Alicyclobacillales","f__Alicyclobacillaceae","g__Tumebacillus",NA,"0.9994440"
"8e9cc5658f7239957099bdcc0264ed1f",0,1,2,0.614663728715597,0.005,"d__Bacteria","p__Firmicutes","c__Bacilli","o__Alicyclobacillales","f__Alicyclobacillaceae","g__Tumebacillus",NA,"0.9997849"
"ae617f692c8e234f53ae1820609639cd",1,0,1,0.234807342436697,0.045,"d__Bacteria","p__Firmicutes","c__Bacilli","o__Alicyclobacillales","f__Alicyclobacillaceae","g__Tumebacillus",NA,"0.9999334"
"a8619e2600ee1eb1bae179f3d36a9f68",1,0,1,0.235702260395516,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.7429244"
"76b959e525ad94da1c01ac85efd10e1c",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingobium",NA,"0.7242569"
"cc0a0b8148c2863bfede36c55c46ae71",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9988885"
"914555644eed89bad81d5dcb29cfef3d",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9978362"
